1.0;19.0;8.0;2.178916571241694;31.73749606958752;26.0;0.014800407538150127;0.1306204509677459;3.530300987252678
1.0;18.0;9.0;-11.69880902150634;29.62215718269914;19.0;0.06066799199712492;0.12762809430698566;4.019333747565244
1.0;20.0;10.0;-12.89988876677601;25.457422577795448;6.0;0.14975531637799844;0.1490313133990551;19.429986521744823
1.0;16.0;10.0;-23.740663375799972;21.165462827563246;23.0;0.03333917833902703;0.12964991305125945;3.74732612572972
1.0;16.0;9.0;2.1322903150554087;28.365849892463956;15.0;0.10691873385145974;0.12737780575237476;5.3698050770417645
1.0;15.0;9.0;14.523828831058085;31.19704346714243;18.0;0.09758743811836534;0.12771473797854221;5.084991406407155
1.0;18.0;9.0;-4.94062382432535;34.64867444450958;27.0;-0.011876205063324806;0.13262442381227668;3.299952147542912
1.0;17.0;9.0;-4.9071272686518865;34.108591373051404;25.0;0.01913898437686035;0.13027546559435327;3.5291502113980426
1.0;17.0;6.0;-13.328631699524149;29.278352121779147;29.0;0.06829790441579527;0.1279507055902154;4.276453156366167
1.0;17.0;6.0;-9.578822869207658;27.55214409224028;23.0;0.0989582391938587;0.12730618943811572;5.124941948057782
1.0;16.0;8.0;42.045915467662205;28.90380454184659;16.0;0.11737011031796327;0.13012765520909791;6.316425182849672
1.0;17.0;6.0;-5.264563139676764;43.60720349078251;36.0;0.03092531143228666;0.13092527393595263;3.7657348360262346
1.0;14.0;13.0;2.0812772688622245;35.9226766523268;14.0;0.09627628407671807;0.1305725402563836;5.111486529558227
1.0;16.0;12.0;-12.687127267853107;32.712863862718756;20.0;0.023439502632836062;0.13020926466843807;3.6059700195168634
1.0;22.0;6.0;5.2490197779155325;43.3720255890034;34.0;0.19795540547404175;0.18924995844903544;1000.0
1.0;14.0;15.0;-5.250285459451083;37.43152432426151;17.0;0.05243215421869618;0.1339248008026209;4.175865660716283
1.0;16.0;6.0;62.6682874121892;29.60861573142009;18.0;0.1302481282890433;0.13371710053083452;7.910426132338441
1.0;16.0;13.0;-32.1205111523292;34.351729569414594;21.0;-0.0003896305700321095;0.13316329013510572;3.470130689136292
1.0;16.0;8.0;-33.05821385276332;19.636010050800312;25.0;0.06163498653260462;0.12864061476811725;4.2241510962316715
1.0;17.0;6.0;-11.230565122070928;30.16260920828499;29.0;0.06823442614737303;0.1279357341255134;4.273864801091845
1.0;15.0;11.0;-4.641712032004946;32.99522960392511;19.0;0.05847701721300678;0.12807239388956998;3.9977067838509748
1.0;15.0;11.0;-4.638804812807235;32.99535885855974;19.0;0.05847758578606371;0.12807238798077603;3.997726494147815
1.0;16.0;4.0;7.320748321616275;48.76738743773434;46.0;0.07836303900893465;0.13027930240736244;4.877724849153442
1.0;17.0;6.0;1.3960407140340036;41.53718605310777;33.0;0.049014242429925456;0.1296246746147822;4.007228887121341
1.0;14.0;10.0;18.633820012152647;34.36703680515389;19.0;0.09402501416500476;0.13157383672698908;5.170045439500981
1.0;13.0;9.0;15.204939260594735;34.03852581222314;22.0;0.17792453073397863;0.17356896560145435;1000.0
1.0;17.0;8.0;-24.042640575106443;25.31413517916051;27.0;0.031256646640405894;0.12984139964919342;3.7146110603116385
1.0;18.0;9.0;-10.76524970649857;29.975072464541878;18.0;0.06912439234425487;0.12728047046310303;4.165823419687616
1.0;16.0;7.0;-22.890705868964197;27.638932665678475;31.0;0.04097720749935906;0.12947913827709503;3.842717870318134
1.0;16.0;8.0;-32.74945725985327;19.160078751674025;24.0;0.06839575572003757;0.12833489390020936;4.353662482385174
1.0;12.0;6.0;7.456350392377901;33.120702001776195;27.0;0.17199694743750238;0.16828984814655293;1000.0
1.0;17.0;9.0;1.984984652937325;31.009997318011166;23.0;0.038747031097287755;0.12898449573719886;3.762674043941312
1.0;19.0;7.0;-4.681710492966175;35.39250794094785;30.0;0.011306590644873493;0.13117990677307845;3.506457086039553
1.0;18.0;9.0;-11.411798570825246;29.938231407920952;20.0;0.05196826849516939;0.12805512583673284;3.888319512223343
