1.0;14.0;12.0;21.3742452750844;36.66041392345483;6.0;1.0;13.0;7.0;-6.255875040169631;22.588655532991545;10.0;0.15009545840627148;0.15390664868572698;20.140586573912067
1.0;22.0;9.0;-32.99406327067315;36.338471071379814;6.0;1.0;24.0;10.0;45.77933560428615;58.37848884741436;37.0;0.25504762634289996;0.27160324911906136;1000.0
1.0;16.0;12.0;-15.657960075084784;31.99233013706104;13.0;1.0;17.0;10.0;42.02905983131466;40.326310942228154;24.0;-0.10897307640194784;0.1674126807229232;3.12160476800656
1.0;16.0;14.0;-13.11443225329747;37.70667548317897;19.0;1.0;16.0;8.0;37.09782259633294;39.162608620945946;22.0;-0.1370941809679742;0.17263892172880277;3.0465627096518735
1.0;18.0;9.0;-20.143272886491793;27.460255323420018;8.0;1.0;19.0;8.0;46.611864268929125;45.03994944930359;25.0;-0.01802473228489337;0.15430147314056336;3.6354709866141586
1.0;17.0;9.0;-12.1870548702308;30.796254483418572;11.0;1.0;18.0;7.0;40.267068797642615;38.91636926187591;17.0;0.03505486098415823;0.1437193719669638;3.938894510396176
1.0;17.0;10.0;-6.664019480679985;35.35372226947766;16.0;1.0;18.0;6.0;40.214463913147526;33.26938605288405;8.0;0.039748636415726936;0.14187159537987495;3.8503095700366705
1.0;18.0;8.0;-9.899571731523928;31.856175679014164;17.0;1.0;17.0;6.0;47.39224183799578;35.338140846729964;12.0;0.03901812143616675;0.1424715874740548;3.935600700923858
1.0;15.0;10.0;-4.892160965661695;35.25072163669353;12.0;1.0;18.0;7.0;32.79570756334195;33.10262121999203;8.0;0.07954605454302768;0.13745357366196712;4.529905673645027
1.0;18.0;11.0;1.8061314363808028;36.83481577707147;7.0;1.0;15.0;9.0;14.725980116589259;33.908890802501645;15.0;0.05062059711793456;0.14107306308811998;4.0142732996055415
1.0;16.0;11.0;9.525476286696394;37.208524764020446;6.0;1.0;16.0;8.0;4.391117086156661;30.871776392605657;17.0;0.05691105495046491;0.13979415030077352;4.068421110265704
1.0;15.0;10.0;-11.304650870512484;30.162319989457924;5.0;1.0;17.0;11.0;32.09044279329268;39.17287828186925;19.0;0.013125620365397123;0.14780754954759268;3.720430868079401
1.0;14.0;12.0;-20.138523881351883;27.034137218354346;16.0;1.0;16.0;12.0;59.18233366967803;39.46559178420531;30.0;-0.1808452933497031;0.18836706447513415;3.1322937388754775
1.0;13.0;13.0;-27.177792052966286;23.27840365866053;17.0;1.0;16.0;14.0;72.84333194889746;41.61397901432149;39.0;-0.10519990320424734;0.22546107117377814;4.935368817061632
1.0;19.0;9.0;-16.77252752072611;29.090631663650758;15.0;1.0;19.0;4.0;52.06854536650606;41.02611684382512;16.0;0.03714198140028052;0.14320769969434963;3.9826091139350814
1.0;17.0;12.0;-5.540130242372054;35.53568529009252;13.0;1.0;16.0;8.0;24.60356124436072;36.603943800088835;18.0;-0.029625161878167473;0.15285048404686016;3.3593533972358354
1.0;16.0;10.0;0.6578106164045838;36.74926917203647;15.0;1.0;16.0;6.0;27.05492096839709;29.82149103968042;6.0;0.06919974184112443;0.13830365042027568;4.25988544504099
1.0;16.0;11.0;-2.335400476141367;36.76180883211841;13.0;1.0;16.0;8.0;22.8075341475668;33.89353258266366;13.0;0.020359489530773964;0.14477595351236314;3.653090538468159
1.0;16.0;14.0;-1.4788244869907228;38.22704654553886;11.0;1.0;15.0;9.0;13.091029883663273;35.254705117850584;18.0;-0.024865382292060846;0.1526589193168485;3.3915601550145245
1.0;19.0;7.0;-10.799905656685063;29.785212681943236;18.0;1.0;17.0;6.0;49.43827990476801;36.784870904643306;15.0;0.02962001805771434;0.14435846034938468;3.9019226078776033
1.0;18.0;8.0;-8.691858972749742;27.664430222833296;10.0;1.0;16.0;5.0;38.07368491910357;38.61834666929378;9.0;0.11013959698884078;0.1354742698480171;5.737793743484342
1.0;15.0;11.0;0.3497801914428851;55.367460897282356;21.0;1.0;19.0;12.0;11.003286618988753;26.534469756297128;13.0;-0.10314243022804806;0.1673632418133938;3.114737582325275
1.0;19.0;4.0;-7.223994817389067;27.108654009969015;28.0;1.0;16.0;2.0;63.85946864076713;29.838466420185036;4.0;0.10608405615664657;0.13601385483815198;5.693256816836605
1.0;18.0;6.0;-2.972053389235275;29.81319709181464;22.0;1.0;16.0;4.0;47.583358645404864;30.345265253187904;8.0;0.07720589524883653;0.13804908732060367;4.60558104965853
1.0;20.0;5.0;-5.532287644204599;37.0914516184053;11.0;1.0;19.0;8.0;24.025875854555018;38.57943960332507;12.0;0.10239639825491081;0.1451878463795778;6.226334039006375
1.0;16.0;14.0;7.619720880656512;38.22726326462997;3.0;1.0;14.0;9.0;1.8571342342592372;31.54444416405746;16.0;0.09093657973221896;0.13924823242556694;5.005339649735071
1.0;15.0;10.0;-8.522974447546854;38.21910683420503;16.0;1.0;16.0;10.0;22.288319413868905;37.5868518560343;5.0;0.05619229592258393;0.13974183700860832;3.9976430294904177
1.0;17.0;7.0;-5.925380934953276;33.599369285019634;15.0;1.0;17.0;7.0;33.862948605298236;34.048672422667025;6.0;0.09402400192035486;0.13609341244172626;4.974184197066522
1.0;18.0;7.0;-7.21121465229293;32.070572062298424;17.0;1.0;17.0;6.0;39.74795428818634;34.004506543999966;7.0;0.07770161999925482;0.13756048019963082;4.535067179327918
1.0;17.0;12.0;-8.118276648498423;35.61185102416804;13.0;1.0;17.0;7.0;33.49231843045921;37.461198402745545;16.0;-0.004491087298838019;0.14932383451405534;3.5508044730434176
